travel_km,electricity,screen_time,waste,emission,food_encoded,transport
1412.0,5.951442857,13.0,4.0,2843.0,0,6
2910.0,5.951442857,2.0,5.0,2792.0,0,5
1707.0,5.951442857,4.0,2.0,1643.0,1,6
1239.0,5.951442857,3.0,1.0,1064.0,1,6
5413.0,5.951442857,12.0,1.0,1495.0,0,5
618.0,5.951442857,9.0,5.0,2597.0,1,6
1190.0,5.951442857,24.0,5.0,1472.0,0,6
226.0,5.951442857,12.0,3.0,824.0,0,5
1399.0,5.951442857,14.0,5.0,3630.0,1,6
1747.0,5.951442857,8.0,6.0,2249.0,1,6
1252.0,5.951442857,24.0,6.0,2052.0,1,6
1828.0,5.951442857,3.0,2.0,2264.0,0,5
13.0,5.951442857,23.0,4.0,2472.0,0,7
6124.0,5.951442857,17.0,1.0,2134.0,1,5
81.0,5.951442857,17.0,3.0,2320.0,0,7
2771.0,5.951442857,11.0,5.0,2581.0,0,5
1397.0,5.951442857,2.0,5.0,1244.0,1,6
14.0,5.951442857,4.0,4.0,1780.0,0,7
23.0,5.951442857,7.0,5.0,1230.0,0,7
37.0,5.951442857,3.0,2.0,1504.0,0,7
413.0,5.951442857,24.0,1.0,1614.0,0,6
3974.0,5.951442857,5.0,3.0,3516.0,0,5
2767.0,5.951442857,15.0,1.0,2453.0,0,5
52.0,5.951442857,24.0,5.0,2714.0,0,7
38.0,5.951442857,22.0,6.0,2559.0,0,7
32.0,5.951442857,10.0,6.0,2140.0,0,7
33.0,5.951442857,21.0,3.0,1344.0,0,7
5065.0,5.951442857,16.0,4.0,3681.0,0,5
75.0,5.951442857,18.0,7.0,2642.0,0,7
1208.0,5.951442857,8.0,1.0,1847.0,0,6
1718.0,5.951442857,21.0,2.0,2353.0,0,6
245.0,5.951442857,14.0,1.0,1115.0,1,6
2476.0,5.951442857,17.0,7.0,2742.0,0,5
5423.0,5.951442857,3.0,5.0,2630.0,1,5
991.0,5.951442857,9.0,1.0,1570.0,0,6
910.0,5.951442857,16.0,5.0,1751.0,0,6
1136.0,5.951442857,16.0,7.0,3421.0,0,5
2810.0,5.951442857,17.0,5.0,3601.0,0,5
7714.0,5.951442857,10.0,5.0,3855.0,0,5
88.0,5.951442857,6.0,2.0,870.0,0,7
6847.0,5.951442857,12.0,3.0,3522.0,0,5
1826.0,5.951442857,1.0,1.0,2541.0,1,6
28.0,5.951442857,24.0,1.0,1781.0,0,7
1830.0,5.951442857,14.0,6.0,2654.0,0,5
6269.0,5.951442857,9.0,5.0,3288.0,0,5
576.0,5.951442857,6.0,7.0,2330.0,0,6
35.0,5.951442857,3.0,1.0,1197.0,1,7
1771.0,5.951442857,8.0,6.0,1167.0,0,6
50.0,5.951442857,2.0,3.0,1617.0,1,7
5694.0,5.951442857,6.0,5.0,2845.0,1,5
5.0,5.951442857,6.0,5.0,1588.0,1,7
6474.0,5.951442857,24.0,5.0,2057.0,0,5
923.0,5.951442857,5.0,4.0,2788.0,1,6
426.0,5.951442857,15.0,3.0,3224.0,1,6
422.0,5.951442857,0.0,7.0,2097.0,1,6
1285.0,5.951442857,12.0,4.0,1366.0,1,6
1040.0,5.951442857,18.0,4.0,1737.0,0,6
918.0,5.951442857,13.0,5.0,3018.0,0,6
9814.0,5.951442857,5.0,2.0,1393.0,0,5
4570.0,5.951442857,1.0,1.0,3490.0,0,5
159.0,5.951442857,4.0,5.0,1598.0,0,6
7315.0,5.951442857,5.0,2.0,2518.0,1,5
1559.0,5.951442857,7.0,2.0,1951.0,0,6
87.0,5.951442857,9.0,5.0,2546.0,0,7
1958.0,5.951442857,20.0,3.0,998.0,0,5
12.0,5.951442857,6.0,2.0,764.0,0,7
1791.0,5.951442857,9.0,5.0,2266.0,0,6
72.0,5.951442857,6.0,1.0,1085.0,1,7
49.0,5.951442857,1.0,1.0,592.0,0,7
961.0,5.951442857,16.0,5.0,1267.0,0,6
147.0,5.951442857,4.0,5.0,1834.0,0,6
2626.0,5.951442857,2.0,6.0,1397.0,0,5
1233.0,5.951442857,4.0,6.0,1950.0,0,5
6597.0,5.951442857,17.0,5.0,2169.0,0,5
1469.0,5.951442857,4.0,4.0,1429.0,0,5
50.0,5.951442857,2.0,4.0,2329.0,0,7
4179.0,5.951442857,8.0,1.0,2449.0,0,5
2591.0,5.951442857,17.0,7.0,2798.0,0,5
8561.0,5.951442857,11.0,6.0,4359.0,0,5
585.0,5.951442857,17.0,5.0,931.0,0,6
1.0,5.951442857,17.0,6.0,2479.0,0,7
25.0,5.951442857,0.0,6.0,2116.0,0,7
7735.0,5.951442857,5.0,3.0,3882.0,1,5
25.0,5.951442857,17.0,1.0,1495.0,1,7
1621.0,5.951442857,23.0,1.0,1585.0,1,6
937.0,5.951442857,17.0,6.0,3088.0,0,6
33.0,5.951442857,10.0,6.0,1095.0,0,7
2885.0,5.951442857,18.0,2.0,2494.0,0,5
1770.0,5.951442857,9.0,6.0,3650.0,1,6
5011.0,5.951442857,15.0,1.0,2466.0,0,5
7532.0,5.951442857,4.0,5.0,5052.0,0,5
1533.0,5.951442857,4.0,7.0,2274.0,1,6
8539.0,5.951442857,16.0,6.0,4042.0,0,5
1891.0,5.951442857,2.0,6.0,2385.0,0,6
4896.0,5.951442857,9.0,3.0,1198.0,0,5
3471.0,5.951442857,19.0,6.0,4166.0,0,5
9120.0,5.951442857,1.0,6.0,2593.0,0,5
7649.0,5.951442857,7.0,4.0,2412.0,0,5
90.0,5.951442857,19.0,1.0,1234.0,0,7
8961.0,5.951442857,11.0,6.0,4130.0,0,5
28.0,5.951442857,22.0,3.0,1564.0,0,7
1160.0,5.951442857,3.0,6.0,1507.0,0,6
98.0,5.951442857,0.0,2.0,1469.0,0,7
12.0,5.951442857,16.0,1.0,835.0,0,7
8713.0,5.951442857,8.0,6.0,3336.0,1,5
26.0,5.951442857,10.0,6.0,1547.0,0,7
1417.0,5.951442857,0.0,5.0,2724.0,1,5
70.0,5.951442857,2.0,6.0,1695.0,0,7
86.0,5.951442857,19.0,2.0,1938.0,0,7
79.0,5.951442857,17.0,3.0,1226.0,0,7
73.0,5.951442857,11.0,6.0,1771.0,0,7
1508.0,5.951442857,11.0,2.0,2096.0,0,6
42.0,5.951442857,5.0,7.0,2963.0,1,7
7994.0,5.951442857,12.0,5.0,3538.0,1,5
1439.0,5.951442857,4.0,2.0,1144.0,0,6
133.0,5.951442857,17.0,7.0,689.0,0,5
80.0,5.951442857,21.0,1.0,1021.0,0,7
89.0,5.951442857,2.0,3.0,2308.0,0,7
800.0,5.951442857,16.0,1.0,2237.0,0,5
1582.0,5.951442857,11.0,2.0,1421.0,1,6
635.0,5.951442857,22.0,6.0,3031.0,1,6
36.0,5.951442857,18.0,4.0,2158.0,0,7
2225.0,5.951442857,7.0,7.0,2536.0,0,5
1642.0,5.951442857,24.0,1.0,1793.0,0,5
8345.0,5.951442857,19.0,2.0,3502.0,0,5
20.0,5.951442857,23.0,7.0,1868.0,0,7
365.0,5.951442857,14.0,5.0,1141.0,0,6
594.0,5.951442857,11.0,3.0,2024.0,0,6
477.0,5.951442857,16.0,6.0,1520.0,0,6
2541.0,5.951442857,20.0,3.0,2938.0,1,5
7440.0,5.951442857,17.0,5.0,3060.0,0,5
1948.0,5.951442857,11.0,5.0,1210.0,0,6
4355.0,5.951442857,19.0,6.0,3272.0,1,5
1586.0,5.951442857,18.0,3.0,2745.0,0,6
6129.0,5.951442857,0.0,6.0,4046.0,0,5
19.0,5.951442857,0.0,7.0,2670.0,0,7
31.0,5.951442857,23.0,5.0,1725.0,1,7
84.0,5.951442857,24.0,5.0,2548.0,1,7
3569.0,5.951442857,13.0,6.0,2119.0,1,5
5356.0,5.951442857,21.0,5.0,1940.0,0,5
155.0,5.951442857,23.0,4.0,1273.0,0,6
1885.0,5.951442857,16.0,4.0,1156.0,0,6
20.0,5.951442857,22.0,2.0,1734.0,0,7
957.0,5.951442857,18.0,7.0,2712.0,1,6
1046.0,5.951442857,14.0,2.0,1003.0,0,6
5569.0,5.951442857,23.0,6.0,4255.0,1,5
539.0,5.951442857,19.0,6.0,1193.0,0,5
672.0,5.951442857,0.0,6.0,3272.0,0,6
84.0,5.951442857,9.0,2.0,1335.0,0,7
5738.0,5.951442857,2.0,3.0,3164.0,0,5
5.0,5.951442857,13.0,4.0,2122.0,0,7
1019.0,5.951442857,9.0,7.0,2106.0,0,5
9117.0,5.951442857,9.0,7.0,5258.0,0,5
98.0,5.951442857,18.0,5.0,2263.0,0,7
5984.0,5.951442857,6.0,5.0,1965.0,0,5
8203.0,5.951442857,9.0,1.0,3317.0,0,5
43.0,5.951442857,11.0,4.0,2372.0,0,7
1375.0,5.951442857,14.0,3.0,3892.0,1,5
1632.0,5.951442857,22.0,7.0,1256.0,0,5
1509.0,5.951442857,22.0,2.0,2208.0,0,6
1718.0,5.951442857,14.0,5.0,2176.0,0,6
41.0,5.951442857,22.0,3.0,2390.0,1,7
2496.0,5.951442857,2.0,1.0,2773.0,0,5
846.0,5.951442857,19.0,6.0,2191.0,1,5
1151.0,5.951442857,12.0,2.0,1888.0,0,6
31.0,5.951442857,3.0,4.0,2338.0,0,7
1765.0,5.951442857,4.0,2.0,2688.0,1,5
911.0,5.951442857,18.0,7.0,4049.0,1,6
61.0,5.951442857,18.0,5.0,2742.0,0,7
4256.0,5.951442857,24.0,1.0,846.0,1,5
1382.0,5.951442857,5.0,3.0,735.0,1,5
1149.0,5.951442857,10.0,2.0,2756.0,1,6
137.0,5.951442857,18.0,5.0,1219.0,0,6
1830.0,5.951442857,20.0,1.0,2093.0,0,6
2810.0,5.951442857,8.0,6.0,1850.0,0,5
5162.0,5.951442857,12.0,1.0,3110.0,0,5
658.0,5.951442857,7.0,1.0,1197.0,0,6
1121.0,5.951442857,22.0,2.0,691.0,0,6
74.0,5.951442857,19.0,6.0,2308.0,0,7
1273.0,5.951442857,18.0,2.0,2191.0,0,5
7757.0,5.951442857,22.0,5.0,4186.0,1,5
9772.0,5.951442857,2.0,2.0,3649.0,1,5
8400.0,5.951442857,3.0,3.0,1467.0,1,5
652.0,5.951442857,7.0,1.0,2374.0,0,6
1430.0,5.951442857,15.0,4.0,1616.0,0,6
5955.0,5.951442857,12.0,1.0,1644.0,0,5
42.0,5.951442857,9.0,7.0,2636.0,0,7
1159.0,5.951442857,15.0,1.0,1127.0,0,6
944.0,5.951442857,16.0,3.0,2525.0,0,5
8932.0,5.951442857,13.0,7.0,4440.0,1,5
5507.0,5.951442857,3.0,7.0,3598.0,0,5
404.0,5.951442857,20.0,6.0,1141.0,0,6
165.0,5.951442857,11.0,7.0,2343.0,0,6
8.0,5.951442857,16.0,2.0,1279.0,0,7
89.0,5.951442857,2.0,2.0,1279.0,1,7
1891.0,5.951442857,14.0,2.0,2908.0,0,6
1281.0,5.951442857,1.0,7.0,1981.0,0,6
29.0,5.951442857,4.0,6.0,2242.0,0,7
1190.0,5.951442857,20.0,7.0,2434.0,0,6
0.0,5.951442857,4.0,6.0,3220.0,0,7
862.0,5.951442857,6.0,2.0,1160.0,0,6
2898.0,5.951442857,0.0,3.0,2432.0,0,5
7.0,5.951442857,21.0,2.0,2931.0,0,6
34.0,5.951442857,17.0,3.0,1588.0,0,7
568.0,5.951442857,8.0,4.0,2236.0,1,6
5480.0,5.951442857,17.0,1.0,1231.0,0,5
7408.0,5.951442857,22.0,1.0,1913.0,0,5
4980.0,5.951442857,2.0,3.0,2890.0,0,5
1342.0,5.951442857,5.0,3.0,1071.0,1,6
1133.0,5.951442857,8.0,6.0,1428.0,1,6
3946.0,5.951442857,21.0,6.0,2278.0,0,5
24.0,5.951442857,4.0,4.0,2610.0,0,7
4382.0,5.951442857,18.0,2.0,3292.0,0,5
6895.0,5.951442857,24.0,1.0,3566.0,0,5
42.0,5.951442857,5.0,4.0,1330.0,0,7
3711.0,5.951442857,0.0,2.0,2831.0,0,5
3538.0,5.951442857,3.0,3.0,1452.0,0,5
58.0,5.951442857,17.0,6.0,1843.0,1,7
7876.0,5.951442857,8.0,6.0,4707.0,0,5
326.0,5.951442857,4.0,5.0,2604.0,0,6
1706.0,5.951442857,23.0,2.0,3308.0,0,6
241.0,5.951442857,15.0,1.0,1103.0,0,6
94.0,5.951442857,19.0,2.0,2438.0,0,7
2380.0,5.951442857,16.0,3.0,1968.0,0,5
4095.0,5.951442857,6.0,2.0,3497.0,0,5
5981.0,5.951442857,1.0,7.0,4529.0,0,5
2130.0,5.951442857,0.0,3.0,993.0,0,5
92.0,5.951442857,21.0,4.0,1906.0,1,7
68.0,5.951442857,24.0,4.0,1295.0,0,7
6042.0,5.951442857,9.0,3.0,2604.0,0,5
3550.0,5.951442857,7.0,5.0,3389.0,1,5
76.0,5.951442857,11.0,3.0,1116.0,1,7
3631.0,5.951442857,3.0,4.0,2474.0,0,5
77.0,5.951442857,9.0,4.0,1586.0,0,7
1064.0,5.951442857,15.0,4.0,1954.0,1,6
4619.0,5.951442857,11.0,6.0,3509.0,0,5
3228.0,5.951442857,23.0,1.0,2343.0,1,5
1424.0,5.951442857,11.0,2.0,2389.0,1,6
630.0,5.951442857,2.0,2.0,1510.0,0,6
6547.0,5.951442857,11.0,4.0,5572.0,0,5
5334.0,5.951442857,5.0,2.0,2127.0,0,5
6917.0,5.951442857,16.0,7.0,2077.0,0,5
651.0,5.951442857,24.0,1.0,3170.0,0,6
20.0,5.951442857,13.0,4.0,1096.0,0,7
1393.0,5.951442857,17.0,3.0,1650.0,0,6
1062.0,5.951442857,12.0,1.0,2132.0,0,6
8370.0,5.951442857,22.0,5.0,3388.0,0,5
7898.0,5.951442857,21.0,6.0,2829.0,0,5
1010.0,5.951442857,0.0,3.0,1989.0,1,6
66.0,5.951442857,6.0,3.0,1617.0,0,7
65.0,5.951442857,0.0,2.0,2470.0,0,7
881.0,5.951442857,11.0,6.0,2225.0,1,6
6135.0,5.951442857,13.0,1.0,5370.0,1,5
1798.0,5.951442857,21.0,1.0,1871.0,0,6
13.0,5.951442857,13.0,6.0,2405.0,0,7
4296.0,5.951442857,20.0,7.0,4069.0,1,5
7436.0,5.951442857,18.0,6.0,3908.0,0,5
911.0,5.951442857,3.0,5.0,1470.0,0,5
4081.0,5.951442857,24.0,6.0,3231.0,0,5
15.0,5.951442857,8.0,1.0,1323.0,0,7
479.0,5.951442857,13.0,4.0,2321.0,0,6
8099.0,5.951442857,3.0,5.0,4112.0,1,5
1791.0,5.951442857,2.0,1.0,1058.0,0,6
1976.0,5.951442857,9.0,2.0,2585.0,0,6
34.0,5.951442857,19.0,6.0,1944.0,0,7
7047.0,5.951442857,1.0,5.0,4122.0,0,5
1717.0,5.951442857,12.0,6.0,3314.0,0,6
5776.0,5.951442857,19.0,2.0,967.0,0,5
7294.0,5.951442857,21.0,3.0,3164.0,0,5
27.0,5.951442857,15.0,6.0,1361.0,0,7
3.0,5.951442857,19.0,7.0,2241.0,0,7
6841.0,5.951442857,17.0,5.0,5371.0,0,5
8.0,5.951442857,9.0,7.0,2337.0,0,7
1033.0,5.951442857,11.0,2.0,2271.0,0,5
55.0,5.951442857,16.0,6.0,1436.0,0,7
45.0,5.951442857,20.0,6.0,2977.0,0,7
712.0,5.951442857,14.0,6.0,2977.0,0,6
6911.0,5.951442857,18.0,6.0,1502.0,0,5
328.0,5.951442857,18.0,3.0,1843.0,1,6
43.0,5.951442857,12.0,1.0,1114.0,0,7
1437.0,5.951442857,18.0,4.0,1989.0,0,6
36.0,5.951442857,23.0,4.0,1640.0,0,7
988.0,5.951442857,5.0,1.0,2874.0,0,6
90.0,5.951442857,19.0,3.0,615.0,0,7
9421.0,5.951442857,0.0,6.0,1492.0,1,5
225.0,5.951442857,1.0,3.0,1246.0,0,6
1342.0,5.951442857,12.0,5.0,1442.0,0,5
1310.0,5.951442857,5.0,4.0,3590.0,0,6
1852.0,5.951442857,15.0,5.0,1369.0,0,6
2264.0,5.951442857,18.0,6.0,3494.0,0,5
1616.0,5.951442857,0.0,6.0,2030.0,1,6
949.0,5.951442857,13.0,1.0,1452.0,0,6
4098.0,5.951442857,17.0,4.0,3075.0,0,5
6476.0,5.951442857,20.0,7.0,1576.0,0,5
24.0,5.951442857,13.0,7.0,1774.0,0,6
26.0,5.951442857,20.0,2.0,489.0,0,7
6698.0,5.951442857,21.0,3.0,4543.0,0,5
98.0,5.951442857,13.0,5.0,2636.0,0,7
76.0,5.951442857,2.0,3.0,1433.0,0,7
69.0,5.951442857,5.0,1.0,864.0,0,7
90.0,5.951442857,1.0,6.0,1029.0,0,7
31.0,5.951442857,4.0,3.0,608.0,0,7
13.0,5.951442857,13.0,4.0,2016.0,0,7
325.0,5.951442857,22.0,2.0,1421.0,0,6
5831.0,5.951442857,19.0,4.0,2364.0,0,5
95.0,5.951442857,4.0,6.0,2259.0,0,7
85.0,5.951442857,8.0,5.0,2794.0,1,7
30.0,5.951442857,22.0,6.0,1570.0,1,7
5.0,5.951442857,8.0,5.0,1236.0,1,7
5177.0,5.951442857,2.0,6.0,2404.0,0,5
1625.0,5.951442857,6.0,6.0,1130.0,0,5
24.0,5.951442857,21.0,6.0,1310.0,1,7
899.0,5.951442857,20.0,1.0,1025.0,0,5
57.0,5.951442857,16.0,2.0,2910.0,0,7
809.0,5.951442857,20.0,4.0,2315.0,0,6
1927.0,5.951442857,22.0,3.0,1672.0,0,6
4601.0,5.951442857,9.0,2.0,1908.0,0,5
96.0,5.951442857,17.0,7.0,1767.0,0,7
9467.0,5.951442857,20.0,5.0,3519.0,0,5
41.0,5.951442857,12.0,5.0,2276.0,0,6
111.0,5.951442857,13.0,6.0,2273.0,0,6
1974.0,5.951442857,17.0,1.0,1685.0,0,6
53.0,5.951442857,4.0,1.0,2647.0,0,7
100.0,5.951442857,7.0,4.0,2232.0,0,6
8441.0,5.951442857,6.0,4.0,4334.0,1,5
2425.0,5.951442857,9.0,5.0,2540.0,0,5
5755.0,5.951442857,7.0,4.0,3934.0,0,5
691.0,5.951442857,3.0,4.0,1976.0,0,6
1019.0,5.951442857,15.0,4.0,2853.0,1,6
65.0,5.951442857,14.0,2.0,1819.0,0,7
81.0,5.951442857,20.0,3.0,1009.0,0,7
1821.0,5.951442857,19.0,3.0,1690.0,0,6
7530.0,5.951442857,23.0,4.0,2867.0,0,5
8594.0,5.951442857,2.0,1.0,4502.0,0,5
727.0,5.951442857,4.0,4.0,1791.0,0,6
3.0,5.951442857,13.0,2.0,1456.0,0,5
5550.0,5.951442857,1.0,3.0,4178.0,1,5
7564.0,5.951442857,4.0,3.0,4163.0,0,5
9.0,5.951442857,9.0,4.0,1917.0,0,7
7812.0,5.951442857,10.0,7.0,3077.0,0,5
65.0,5.951442857,12.0,1.0,1514.0,0,7
91.0,5.951442857,15.0,7.0,2420.0,0,7
1051.0,5.951442857,10.0,6.0,1263.0,0,6
8445.0,5.951442857,0.0,5.0,4542.0,0,5
62.0,5.951442857,4.0,6.0,1826.0,1,7
98.0,5.951442857,20.0,6.0,2699.0,1,7
1431.0,5.951442857,16.0,2.0,1169.0,1,6
495.0,5.951442857,2.0,1.0,1056.0,1,6
1555.0,5.951442857,13.0,5.0,1954.0,0,6
35.0,5.951442857,4.0,4.0,2558.0,1,7
4581.0,5.951442857,22.0,1.0,1085.0,0,5
4910.0,5.951442857,13.0,4.0,3732.0,0,5
5439.0,5.951442857,11.0,7.0,4386.0,1,5
1212.0,5.951442857,23.0,4.0,2006.0,0,6
3136.0,5.951442857,13.0,1.0,1454.0,0,5
25.0,5.951442857,23.0,6.0,2098.0,0,7
1763.0,5.951442857,6.0,2.0,2359.0,0,5
2883.0,5.951442857,16.0,7.0,2629.0,0,5
1659.0,5.951442857,5.0,5.0,1670.0,0,6
1051.0,5.951442857,9.0,3.0,2069.0,1,5
1861.0,5.951442857,7.0,2.0,1308.0,1,6
6.0,5.951442857,2.0,6.0,2225.0,1,7
32.0,5.951442857,17.0,2.0,1540.0,1,7
4281.0,5.951442857,19.0,1.0,2625.0,1,5
72.0,5.951442857,15.0,4.0,2313.0,1,7
1377.0,5.951442857,2.0,1.0,1552.0,1,6
1930.0,5.951442857,20.0,6.0,2323.0,0,6
7701.0,5.951442857,12.0,7.0,5250.0,0,5
1103.0,5.951442857,15.0,7.0,2138.0,0,6
1856.0,5.951442857,16.0,5.0,2534.0,0,6
1544.0,5.951442857,21.0,3.0,2502.0,1,6
1470.0,5.951442857,20.0,4.0,2143.0,0,6
242.0,5.951442857,7.0,1.0,1880.0,0,6
7905.0,5.951442857,17.0,4.0,3058.0,0,5
75.0,5.951442857,9.0,4.0,1536.0,0,7
4313.0,5.951442857,21.0,6.0,2716.0,0,5
7992.0,5.951442857,24.0,7.0,5662.0,0,5
31.0,5.951442857,15.0,1.0,2176.0,1,7
189.0,5.951442857,12.0,3.0,1890.0,0,5
4070.0,5.951442857,19.0,4.0,2475.0,1,5
67.0,5.951442857,13.0,5.0,1646.0,0,7
7322.0,5.951442857,5.0,1.0,2551.0,0,5
1595.0,5.951442857,20.0,1.0,3344.0,0,6
1597.0,5.951442857,6.0,5.0,3037.0,1,6
24.0,5.951442857,1.0,4.0,1331.0,0,7
1875.0,5.951442857,17.0,7.0,1173.0,0,6
74.0,5.951442857,2.0,7.0,2395.0,0,7
1462.0,5.951442857,4.0,1.0,1457.0,1,6
22.0,5.951442857,7.0,4.0,2383.0,1,7
6384.0,5.951442857,11.0,5.0,3990.0,0,5
5479.0,5.951442857,22.0,1.0,3463.0,1,5
458.0,5.951442857,21.0,5.0,2517.0,0,6
56.0,5.951442857,20.0,6.0,2516.0,1,7
45.0,5.951442857,7.0,4.0,1753.0,0,7
1990.0,5.951442857,1.0,3.0,1275.0,0,6
2584.0,5.951442857,16.0,6.0,2743.0,0,5
6667.0,5.951442857,0.0,1.0,2905.0,0,5
976.0,5.951442857,11.0,3.0,1639.0,0,5
49.0,5.951442857,15.0,1.0,1385.0,0,7
664.0,5.951442857,12.0,2.0,1985.0,0,6
15.0,5.951442857,10.0,5.0,1250.0,1,7
2254.0,5.951442857,18.0,2.0,2393.0,0,5
957.0,5.951442857,16.0,1.0,974.0,0,5
1894.0,5.951442857,8.0,6.0,1330.0,0,6
370.0,5.951442857,3.0,1.0,3106.0,1,6
12.0,5.951442857,7.0,4.0,2020.0,0,7
4157.0,5.951442857,24.0,3.0,1915.0,0,5
96.0,5.951442857,24.0,2.0,2336.0,0,7
1221.0,5.951442857,18.0,6.0,1800.0,0,6
5716.0,5.951442857,9.0,6.0,2767.0,0,5
13.0,5.951442857,11.0,7.0,2336.0,0,7
3263.0,5.951442857,8.0,6.0,4087.0,0,5
658.0,5.951442857,15.0,5.0,1117.0,0,6
8046.0,5.951442857,15.0,6.0,5583.0,1,5
2733.0,5.951442857,13.0,1.0,1266.0,0,5
6767.0,5.951442857,1.0,2.0,3529.0,0,5
2727.0,5.951442857,18.0,2.0,4340.0,1,5
9805.0,5.951442857,18.0,2.0,725.0,0,5
304.0,5.951442857,23.0,3.0,2499.0,1,6
3150.0,5.951442857,2.0,2.0,3730.0,0,5
902.0,5.951442857,6.0,3.0,1896.0,0,6
1546.0,5.951442857,20.0,3.0,2941.0,0,5
1996.0,5.951442857,3.0,6.0,3128.0,0,5
1541.0,5.951442857,20.0,7.0,2439.0,0,6
8291.0,5.951442857,14.0,5.0,6037.0,0,5
5932.0,5.951442857,2.0,7.0,1309.0,0,5
1015.0,5.951442857,15.0,1.0,933.0,0,6
1713.0,5.951442857,15.0,3.0,1489.0,0,6
64.0,5.951442857,20.0,5.0,2023.0,1,7
1893.0,5.951442857,11.0,4.0,1485.0,0,6
16.0,5.951442857,3.0,7.0,1451.0,0,7
1727.0,5.951442857,15.0,6.0,1896.0,0,6
5606.0,5.951442857,11.0,3.0,2353.0,1,5
71.0,5.951442857,10.0,5.0,1349.0,1,7
33.0,5.951442857,14.0,6.0,1576.0,0,7
3000.0,5.951442857,22.0,7.0,2252.0,0,5
698.0,5.951442857,14.0,2.0,1009.0,0,6
82.0,5.951442857,8.0,4.0,971.0,0,7
37.0,5.951442857,8.0,5.0,2141.0,0,7
680.0,5.951442857,17.0,7.0,2146.0,1,5
1380.0,5.951442857,14.0,5.0,3878.0,0,6
36.0,5.951442857,4.0,4.0,2463.0,0,7
3996.0,5.951442857,24.0,3.0,3022.0,0,5
3604.0,5.951442857,6.0,1.0,2825.0,0,5
774.0,5.951442857,10.0,4.0,2341.0,1,6
1591.0,5.951442857,20.0,6.0,2545.0,0,6
2525.0,5.951442857,17.0,5.0,2883.0,1,5
5887.0,5.951442857,0.0,4.0,2282.0,0,5
58.0,5.951442857,22.0,6.0,1411.0,1,7
3586.0,5.951442857,4.0,5.0,1279.0,0,5
47.0,5.951442857,8.0,2.0,1803.0,0,7
1708.0,5.951442857,6.0,6.0,3173.0,0,6
838.0,5.951442857,8.0,5.0,1864.0,0,6
1045.0,5.951442857,18.0,1.0,1310.0,1,6
67.0,5.951442857,15.0,7.0,2211.0,0,7
1.0,5.951442857,14.0,2.0,1863.0,0,7
403.0,5.951442857,11.0,6.0,1703.0,0,6
1888.0,5.951442857,15.0,4.0,1714.0,0,6
1920.0,5.951442857,10.0,6.0,1817.0,0,6
661.0,5.951442857,1.0,5.0,1057.0,0,6
1856.0,5.951442857,24.0,6.0,1757.0,0,6
875.0,5.951442857,9.0,7.0,2192.0,0,6
63.0,5.951442857,17.0,5.0,2148.0,0,7
7092.0,5.951442857,2.0,4.0,2319.0,0,5
579.0,5.951442857,14.0,3.0,1231.0,0,6
1886.0,5.951442857,15.0,1.0,1962.0,0,6
248.0,5.951442857,15.0,1.0,1478.0,0,6
1946.0,5.951442857,0.0,1.0,2542.0,1,6
1024.0,5.951442857,9.0,2.0,1059.0,0,6
1590.0,5.951442857,10.0,2.0,1216.0,0,6
870.0,5.951442857,18.0,3.0,1314.0,0,6
1118.0,5.951442857,16.0,5.0,2028.0,0,6
60.0,5.951442857,6.0,5.0,2462.0,1,6
2956.0,5.951442857,10.0,2.0,3446.0,1,5
79.0,5.951442857,10.0,7.0,1385.0,0,7
1082.0,5.951442857,1.0,5.0,1654.0,1,6
1602.0,5.951442857,7.0,4.0,1184.0,0,6
7567.0,5.951442857,20.0,6.0,4377.0,1,5
78.0,5.951442857,9.0,5.0,1494.0,0,7
3589.0,5.951442857,3.0,5.0,2422.0,0,5
80.0,5.951442857,6.0,1.0,1187.0,0,7
2.0,5.951442857,9.0,5.0,2673.0,0,7
56.0,5.951442857,12.0,7.0,1095.0,0,7
8180.0,5.951442857,8.0,3.0,1948.0,0,5
25.0,5.951442857,8.0,6.0,2427.0,1,6
99.0,5.951442857,7.0,7.0,1486.0,0,7
2024.0,5.951442857,2.0,5.0,2417.0,1,5
5583.0,5.951442857,2.0,2.0,2982.0,0,5
1.0,5.951442857,15.0,4.0,1687.0,0,7
54.0,5.951442857,15.0,4.0,2370.0,1,7
1592.0,5.951442857,13.0,6.0,2227.0,1,6
1379.0,5.951442857,0.0,2.0,1194.0,0,6
77.0,5.951442857,11.0,2.0,925.0,0,7
8109.0,5.951442857,5.0,4.0,3552.0,1,5
18.0,5.951442857,1.0,5.0,1530.0,0,7
1977.0,5.951442857,10.0,4.0,3068.0,0,6
5.0,5.951442857,18.0,3.0,3082.0,0,7
42.0,5.951442857,20.0,2.0,1405.0,0,7
5743.0,5.951442857,1.0,4.0,1557.0,0,5
4994.0,5.951442857,19.0,1.0,3534.0,0,5
1238.0,5.951442857,13.0,7.0,1803.0,0,6
4127.0,5.951442857,18.0,3.0,3717.0,0,5
8264.0,5.951442857,19.0,2.0,4952.0,0,5
1564.0,5.951442857,24.0,1.0,1223.0,0,6
6484.0,5.951442857,0.0,7.0,2842.0,0,5
46.0,5.951442857,18.0,1.0,1184.0,0,7
919.0,5.951442857,0.0,1.0,1729.0,1,6
